path,emotion
data/training/Actor_12/03-02-01-01-02-02-12_neutral.wav,neutral
data/training/Actor_12/12_01_01_02_kids-talking_neutral.wav,neutral
data/training/Actor_15/15_02_01_01_dogs-sitting_neutral.wav,neutral
data/training/Actor_15/03-02-01-01-02-02-15_neutral.wav,neutral
data/training/Actor_15/15_02_01_01_kids-talking_neutral.wav,neutral
data/training/Actor_15/03-02-01-01-01-01-15_neutral.wav,neutral
data/training/Actor_15/03-02-01-01-02-01-15_neutral.wav,neutral
data/training/Actor_15/03-02-01-01-01-02-15_neutral.wav,neutral
data/training/Actor_15/15_02_01_02_kids-talking_neutral.wav,neutral
data/training/Actor_15/15_02_01_02_dogs-sitting_neutral.wav,neutral
data/training/Actor_23/23_01_01_02_dogs-sitting_neutral.wav,neutral
data/training/Actor_23/23_01_01_02_kids-talking_neutral.wav,neutral
data/training/Actor_23/03-02-01-01-02-02-23_neutral.wav,neutral
data/training/Actor_23/03-02-01-01-01-01-23_neutral.wav,neutral
data/training/Actor_23/23_01_01_01_kids-talking_neutral.wav,neutral
data/training/Actor_23/03-02-01-01-02-01-23_neutral.wav,neutral
data/training/Actor_23/23_01_01_01_dogs-sitting_neutral.wav,neutral
data/training/Actor_23/03-02-01-01-01-02-23_neutral.wav,neutral
data/training/Actor_24/03-02-01-01-01-02-24_neutral.wav,neutral
data/training/Actor_24/24_02_01_02_kids-talking_neutral.wav,neutral
data/training/Actor_24/03-02-01-01-02-01-24_neutral.wav,neutral
data/training/Actor_24/24_02_01_02_dogs-sitting_neutral.wav,neutral
data/training/Actor_24/03-02-01-01-01-01-24_neutral.wav,neutral
data/training/Actor_24/24_01_01_01_dogs-sitting_neutral.wav,neutral
data/training/Actor_24/03-02-01-01-02-02-24_neutral.wav,neutral
data/training/Actor_24/24_01_01_01_kids-talking_neutral.wav,neutral
data/training/Actor_24/24_02_01_01_dogs-sitting_neutral.wav,neutral
data/training/Actor_24/24_02_01_01_kids-talking_neutral.wav,neutral
data/training/Actor_24/24_01_01_02_kids-talking_neutral.wav,neutral
data/training/Actor_24/24_01_01_02_dogs-sitting_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_wire_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_learn_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_loaf_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_tape_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_south_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_team_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_gas_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_yearn_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_keen_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_sure_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_seize_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_food_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_limb_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_search_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_mouse_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_merge_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_lose_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_fat_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_shirt_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_wash_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_join_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_shack_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_moon_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_pool_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_juice_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_long_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_live_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_tip_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_rough_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_numb_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_pike_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_wag_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_goal_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_mob_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_sour_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_name_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_talk_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_read_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_get_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_such_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_good_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_sail_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_hate_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_nice_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_lore_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_hall_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_wife_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_white_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_road_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_tire_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_make_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_yes_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_met_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_young_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_mess_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_mood_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_half_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_hush_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_which_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_sub_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_whip_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_rot_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_pick_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_gin_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_hole_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_phone_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_five_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_time_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_note_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_should_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_late_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_reach_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_pad_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_wheat_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_perch_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_tough_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_shall_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_gap_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_thumb_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_home_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_goose_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_third_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_puff_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_walk_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_tool_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_ring_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_red_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_gun_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_pass_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_rush_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_ripe_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_raise_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_fit_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_void_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_haze_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_pearl_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_gaze_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_rose_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_neat_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_nag_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_said_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_knock_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_lid_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_raid_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_mode_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_hash_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_thin_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_shawl_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_jail_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_life_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_germ_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_judge_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_soap_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_when_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_keg_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_hire_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_voice_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_kick_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_mop_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_keep_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_ton_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_sheep_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_pain_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_week_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_vote_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_shout_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_size_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_rain_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_tell_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_match_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_rag_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_turn_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_jug_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_take_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_kite_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_lean_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_kill_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_witch_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_near_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_lot_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_sell_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_page_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_thought_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_have_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_peg_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_rat_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_vine_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_youth_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_king_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_soup_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_room_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_love_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_jar_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_hurl_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_laud_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_luck_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_lease_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_hit_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_mill_neutral.wav,neutral
data/training/Actor_25/25_01_01_01_pole_neutral.wav,neutral
data/training/Actor_22/03-02-01-01-01-01-22_neutral.wav,neutral
data/training/Actor_22/22_01_01_02_dogs-sitting_neutral.wav,neutral
data/training/Actor_22/03-02-01-01-02-02-22_neutral.wav,neutral
data/training/Actor_22/22_01_01_02_kids-talking_neutral.wav,neutral
data/training/Actor_22/03-02-01-01-01-02-22_neutral.wav,neutral
data/training/Actor_22/03-02-01-01-02-01-22_neutral.wav,neutral
data/training/Actor_22/22_01_01_01_kids-talking_neutral.wav,neutral
data/training/Actor_22/22_01_01_01_dogs-sitting_neutral.wav,neutral
data/training/Actor_14/14_02_01_01_dogs-sitting_neutral.wav,neutral
data/training/Actor_14/14_02_01_01_kids-talking_neutral.wav,neutral
data/training/Actor_14/03-02-01-01-01-01-14_neutral.wav,neutral
data/training/Actor_14/03-02-01-01-02-02-14_neutral.wav,neutral
data/training/Actor_14/03-02-01-01-01-02-14_neutral.wav,neutral
data/training/Actor_14/14_02_01_02_kids-talking_neutral.wav,neutral
data/training/Actor_14/03-02-01-01-02-01-14_neutral.wav,neutral
data/training/Actor_14/14_02_01_02_dogs-sitting_neutral.wav,neutral
data/training/Actor_13/13_01_01_01_kids-talking_neutral.wav,neutral
data/training/Actor_13/03-02-01-01-02-01-13_neutral.wav,neutral
data/training/Actor_13/13_01_01_01_dogs-sitting_neutral.wav,neutral
data/training/Actor_13/03-02-01-01-01-02-13_neutral.wav,neutral
data/training/Actor_13/13_02_01_02_dogs-sitting_neutral.wav,neutral
data/training/Actor_13/03-02-01-01-02-02-13_neutral.wav,neutral
data/training/Actor_13/13_02_01_02_kids-talking_neutral.wav,neutral
data/training/Actor_13/03-02-01-01-01-01-13_neutral.wav,neutral
data/training/Actor_13/13_01_01_02_dogs-sitting_neutral.wav,neutral
data/training/Actor_13/13_01_01_02_kids-talking_neutral.wav,neutral
data/training/Actor_13/13_02_01_01_kids-talking_neutral.wav,neutral
data/training/Actor_13/13_02_01_01_dogs-sitting_neutral.wav,neutral
data/training/Actor_09/09_02_01_01_dogs-sitting_neutral.wav,neutral
data/training/Actor_09/09_02_01_01_kids-talking_neutral.wav,neutral
data/training/Actor_09/09_01_01_02_kids-talking_neutral.wav,neutral
data/training/Actor_09/09_01_01_02_dogs-sitting_neutral.wav,neutral
data/training/Actor_09/09_02_01_02_kids-talking_neutral.wav,neutral
data/training/Actor_09/09_02_01_02_dogs-sitting_neutral.wav,neutral
data/training/Actor_09/09_01_01_01_dogs-sitting_neutral.wav,neutral
data/training/Actor_09/09_01_01_01_kids-talking_neutral.wav,neutral
data/training/Actor_07/07_01_01_02_dogs-sitting_neutral.wav,neutral
data/training/Actor_07/07_01_01_02_kids-talking_neutral.wav,neutral
data/training/Actor_07/07_02_01_01_kids-talking_neutral.wav,neutral
data/training/Actor_07/07_02_01_01_dogs-sitting_neutral.wav,neutral
data/training/Actor_07/07_01_01_01_kids-talking_neutral.wav,neutral
data/training/Actor_07/07_01_01_01_dogs-sitting_neutral.wav,neutral
data/training/Actor_07/07_02_01_02_dogs-sitting_neutral.wav,neutral
data/training/Actor_07/07_02_01_02_kids-talking_neutral.wav,neutral
data/training/Actor_06/03-02-01-01-02-01-06_neutral.wav,neutral
data/training/Actor_06/06_02_01_01_kids-talking_neutral.wav,neutral
data/training/Actor_06/03-02-01-01-01-02-06_neutral.wav,neutral
data/training/Actor_06/06_02_01_01_dogs-sitting_neutral.wav,neutral
data/training/Actor_06/03-02-01-01-02-02-06_neutral.wav,neutral
data/training/Actor_06/06_01_01_02_dogs-sitting_neutral.wav,neutral
data/training/Actor_06/03-02-01-01-01-01-06_neutral.wav,neutral
data/training/Actor_06/06_01_01_02_kids-talking_neutral.wav,neutral
data/training/Actor_06/06_02_01_02_dogs-sitting_neutral.wav,neutral
data/training/Actor_06/06_02_01_02_kids-talking_neutral.wav,neutral
data/training/Actor_06/06_01_01_01_kids-talking_neutral.wav,neutral
data/training/Actor_06/06_01_01_01_dogs-sitting_neutral.wav,neutral
data/training/Actor_01/01_02_01_02_kids-talking_neutral.wav,neutral
data/training/Actor_01/01_02_01_02_dogs-sitting_neutral.wav,neutral
data/training/Actor_01/01_01_01_01_dogs-sitting_neutral.wav,neutral
data/training/Actor_01/01_01_01_01_kids-talking_neutral.wav,neutral
data/training/Actor_01/01_02_01_01_dogs-sitting_neutral.wav,neutral
data/training/Actor_01/03-02-01-01-01-01-01_neutral.wav,neutral
data/training/Actor_01/01_02_01_01_kids-talking_neutral.wav,neutral
data/training/Actor_01/03-02-01-01-02-02-01_neutral.wav,neutral
data/training/Actor_01/01_01_01_02_kids-talking_neutral.wav,neutral
data/training/Actor_01/03-02-01-01-01-02-01_neutral.wav,neutral
data/training/Actor_01/01_01_01_02_dogs-sitting_neutral.wav,neutral
data/training/Actor_01/03-02-01-01-02-01-01_neutral.wav,neutral
data/training/Actor_08/08_01_01_02_kids-talking_neutral.wav,neutral
data/training/Actor_08/08_01_01_02_dogs-sitting_neutral.wav,neutral
data/training/Actor_08/08_02_01_01_dogs-sitting_neutral.wav,neutral
data/training/Actor_08/08_02_01_01_kids-talking_neutral.wav,neutral
data/training/Actor_08/08_01_01_01_dogs-sitting_neutral.wav,neutral
data/training/Actor_08/08_01_01_01_kids-talking_neutral.wav,neutral
data/training/Actor_08/08_02_01_02_kids-talking_neutral.wav,neutral
data/training/Actor_08/08_02_01_02_dogs-sitting_neutral.wav,neutral
data/training/Actor_16/03-02-03-02-01-01-16_happy.wav,happy
data/training/Actor_16/16_02_02_01_kids-talking_happy.wav,happy
data/training/Actor_16/16_02_02_02_kids-talking_happy.wav,happy
data/training/Actor_16/03-02-03-01-01-01-16_happy.wav,happy
data/training/Actor_16/16_02_02_02_dogs-sitting_happy.wav,happy
data/training/Actor_16/03-02-03-01-02-02-16_happy.wav,happy
data/training/Actor_16/03-02-03-02-02-02-16_happy.wav,happy
data/training/Actor_16/16_02_02_01_dogs-sitting_happy.wav,happy
data/training/Actor_16/16_02_01_02_kids-talking_happy.wav,happy
data/training/Actor_16/03-02-03-01-02-01-16_happy.wav,happy
data/training/Actor_16/16_02_01_01_kids-talking_happy.wav,happy
data/training/Actor_16/03-02-03-02-02-01-16_happy.wav,happy
data/training/Actor_16/16_02_01_01_dogs-sitting_happy.wav,happy
data/training/Actor_16/03-02-03-02-01-02-16_happy.wav,happy
data/training/Actor_16/16_02_01_02_dogs-sitting_happy.wav,happy
data/training/Actor_16/03-02-03-01-01-02-16_happy.wav,happy
data/training/Actor_11/03-02-03-02-02-02-11_happy.wav,happy
data/training/Actor_11/11_01_01_02_kids-talking_happy.wav,happy
data/training/Actor_11/11_02_01_01_kids-talking_happy.wav,happy
data/training/Actor_11/03-02-03-01-02-02-11_happy.wav,happy
data/training/Actor_11/11_02_01_02_kids-talking_happy.wav,happy
data/training/Actor_11/11_01_01_01_kids-talking_happy.wav,happy
data/training/Actor_11/03-02-03-01-01-01-11_happy.wav,happy
data/training/Actor_11/11_01_01_01_dogs-sitting_happy.wav,happy
data/training/Actor_11/11_02_01_02_dogs-sitting_happy.wav,happy
data/training/Actor_11/11_02_01_01_dogs-sitting_happy.wav,happy
data/training/Actor_11/11_01_01_02_dogs-sitting_happy.wav,happy
data/training/Actor_11/03-02-03-02-01-01-11_happy.wav,happy
data/training/Actor_11/11_01_02_01_kids-talking_happy.wav,happy
data/training/Actor_11/11_02_02_02_kids-talking_happy.wav,happy
data/training/Actor_11/03-02-03-01-01-02-11_happy.wav,happy
data/training/Actor_11/03-02-03-02-01-02-11_happy.wav,happy
data/training/Actor_11/11_02_02_01_kids-talking_happy.wav,happy
data/training/Actor_11/11_01_02_02_kids-talking_happy.wav,happy
data/training/Actor_11/03-02-03-02-02-01-11_happy.wav,happy
data/training/Actor_11/11_01_02_02_dogs-sitting_happy.wav,happy
data/training/Actor_11/11_02_02_01_dogs-sitting_happy.wav,happy
data/training/Actor_11/11_02_02_02_dogs-sitting_happy.wav,happy
data/training/Actor_11/11_01_02_01_dogs-sitting_happy.wav,happy
data/training/Actor_11/03-02-03-01-02-01-11_happy.wav,happy
data/training/Actor_18/18_01_02_01_dogs-sitting_happy.wav,happy
data/training/Actor_18/18_01_02_02_dogs-sitting_happy.wav,happy
data/training/Actor_18/18_01_02_02_kids-talking_happy.wav,happy
data/training/Actor_18/18_01_02_01_kids-talking_happy.wav,happy
data/training/Actor_18/18_01_01_02_dogs-sitting_happy.wav,happy
data/training/Actor_18/18_01_01_01_dogs-sitting_happy.wav,happy
data/training/Actor_18/18_01_01_01_kids-talking_happy.wav,happy
data/training/Actor_18/18_01_01_02_kids-talking_happy.wav,happy
data/training/Actor_20/03-02-03-02-01-02-20_happy.wav,happy
data/training/Actor_20/20_01_02_02_kids-talking_happy.wav,happy
data/training/Actor_20/03-02-03-01-01-02-20_happy.wav,happy
data/training/Actor_20/20_01_02_01_kids-talking_happy.wav,happy
data/training/Actor_20/03-02-03-01-02-01-20_happy.wav,happy
data/training/Actor_20/20_01_02_01_dogs-sitting_happy.wav,happy
data/training/Actor_20/03-02-03-02-02-01-20_happy.wav,happy
data/training/Actor_20/20_01_02_02_dogs-sitting_happy.wav,happy
data/training/Actor_20/20_01_01_01_kids-talking_happy.wav,happy
data/training/Actor_20/03-02-03-01-02-02-20_happy.wav,happy
data/training/Actor_20/03-02-03-02-02-02-20_happy.wav,happy
data/training/Actor_20/20_01_01_02_kids-talking_happy.wav,happy
data/training/Actor_20/03-02-03-02-01-01-20_happy.wav,happy
data/training/Actor_20/20_01_01_02_dogs-sitting_happy.wav,happy
data/training/Actor_20/20_01_01_01_dogs-sitting_happy.wav,happy
data/training/Actor_20/03-02-03-01-01-01-20_happy.wav,happy
data/training/Actor_21/21_01_01_02_dogs-sitting_happy.wav,happy
data/training/Actor_21/03-02-03-01-02-01-21_happy.wav,happy
data/training/Actor_21/03-02-03-02-02-01-21_happy.wav,happy
data/training/Actor_21/21_01_01_01_dogs-sitting_happy.wav,happy
data/training/Actor_21/03-02-03-02-01-02-21_happy.wav,happy
data/training/Actor_21/21_01_01_01_kids-talking_happy.wav,happy
data/training/Actor_21/21_01_01_02_kids-talking_happy.wav,happy
data/training/Actor_21/03-02-03-01-01-02-21_happy.wav,happy
data/training/Actor_21/03-02-03-02-01-01-21_happy.wav,happy
data/training/Actor_21/21_01_02_01_dogs-sitting_happy.wav,happy
data/training/Actor_21/21_01_02_02_dogs-sitting_happy.wav,happy
data/training/Actor_21/03-02-03-01-01-01-21_happy.wav,happy
data/training/Actor_21/21_01_02_02_kids-talking_happy.wav,happy
data/training/Actor_21/03-02-03-01-02-02-21_happy.wav,happy
data/training/Actor_21/03-02-03-02-02-02-21_happy.wav,happy
data/training/Actor_21/21_01_02_01_kids-talking_happy.wav,happy
data/training/Actor_26/26_01_01_01_gas_happy.wav,happy
data/training/Actor_26/26_01_01_01_home_happy.wav,happy
data/training/Actor_26/26_01_01_01_road_happy.wav,happy
data/training/Actor_26/26_01_01_01_soup_happy.wav,happy
data/training/Actor_26/26_01_01_01_rat_happy.wav,happy
data/training/Actor_26/26_01_01_01_phone_happy.wav,happy
data/training/Actor_26/26_01_01_01_such_happy.wav,happy
data/training/Actor_26/26_01_01_01_shack_happy.wav,happy
data/training/Actor_26/26_01_01_01_sub_happy.wav,happy
data/training/Actor_26/26_01_01_01_should_happy.wav,happy
data/training/Actor_26/26_01_01_01_hit_happy.wav,happy
data/training/Actor_26/26_01_01_01_deep_happy.wav,happy
data/training/Actor_26/26_01_01_01_shawl_happy.wav,happy
data/training/Actor_26/26_01_01_01_search_happy.wav,happy
data/training/Actor_26/26_01_01_01_sail_happy.wav,happy
data/training/Actor_26/26_01_01_01_size_happy.wav,happy
data/training/Actor_26/26_01_01_01_wag_happy.wav,happy
data/training/Actor_26/26_01_01_01_lease_happy.wav,happy
data/training/Actor_26/26_01_01_01_juice_happy.wav,happy
data/training/Actor_26/26_01_01_01_tool_happy.wav,happy
data/training/Actor_26/26_01_01_01_shall_happy.wav,happy
data/training/Actor_26/26_01_01_01_pad_happy.wav,happy
data/training/Actor_26/26_01_01_01_hush_happy.wav,happy
data/training/Actor_26/26_01_01_01_yes_happy.wav,happy
data/training/Actor_26/26_01_01_01_hurl_happy.wav,happy
data/training/Actor_26/26_01_01_01_cab_happy.wav,happy
data/training/Actor_26/26_01_01_01_jail_happy.wav,happy
data/training/Actor_26/26_01_01_01_lean_happy.wav,happy
data/training/Actor_26/26_01_01_01_puff_happy.wav,happy
data/training/Actor_26/26_01_01_01_rag_happy.wav,happy
data/training/Actor_26/26_01_01_01_ton_happy.wav,happy
data/training/Actor_26/26_01_01_01_goose_happy.wav,happy
data/training/Actor_26/26_01_01_01_judge_happy.wav,happy
data/training/Actor_26/26_01_01_01_tire_happy.wav,happy
data/training/Actor_26/26_01_01_01_pass_happy.wav,happy
data/training/Actor_26/26_01_01_01_mob_happy.wav,happy
data/training/Actor_26/26_01_01_01_fall_happy.wav,happy
data/training/Actor_26/26_01_01_01_talk_happy.wav,happy
data/training/Actor_26/26_01_01_01_mess_happy.wav,happy
data/training/Actor_26/26_01_01_01_bite_happy.wav,happy
data/training/Actor_26/26_01_01_01_lot_happy.wav,happy
data/training/Actor_26/26_01_01_01_life_happy.wav,happy
data/training/Actor_26/26_01_01_01_third_happy.wav,happy
data/training/Actor_26/26_01_01_01_reach_happy.wav,happy
data/training/Actor_26/26_01_01_01_room_happy.wav,happy
data/training/Actor_26/26_01_01_01_join_happy.wav,happy
data/training/Actor_26/26_01_01_01_vote_happy.wav,happy
data/training/Actor_26/26_01_01_01_sure_happy.wav,happy
data/training/Actor_26/26_01_01_01_ripe_happy.wav,happy
data/training/Actor_26/26_01_01_01_note_happy.wav,happy
data/training/Actor_26/26_01_01_01_mop_happy.wav,happy
data/training/Actor_26/26_01_01_01_late_happy.wav,happy
data/training/Actor_26/26_01_01_01_nag_happy.wav,happy
data/training/Actor_26/26_01_01_01_neat_happy.wav,happy
data/training/Actor_26/26_01_01_01_pain_happy.wav,happy
data/training/Actor_26/26_01_01_01_soap_happy.wav,happy
data/training/Actor_26/26_01_01_01_chain_happy.wav,happy
data/training/Actor_26/26_01_01_01_boat_happy.wav,happy
data/training/Actor_26/26_01_01_01_check_happy.wav,happy
data/training/Actor_26/26_01_01_01_mode_happy.wav,happy
data/training/Actor_26/26_01_01_01_lore_happy.wav,happy
data/training/Actor_26/26_01_01_01_pearl_happy.wav,happy
data/training/Actor_26/26_01_01_01_haze_happy.wav,happy
data/training/Actor_26/26_01_01_01_mouse_happy.wav,happy
data/training/Actor_26/26_01_01_01_read_happy.wav,happy
data/training/Actor_26/26_01_01_01_seize_happy.wav,happy
data/training/Actor_26/26_01_01_01_bar_happy.wav,happy
data/training/Actor_26/26_01_01_01_lid_happy.wav,happy
data/training/Actor_26/26_01_01_01_red_happy.wav,happy
data/training/Actor_26/26_01_01_01_fail_happy.wav,happy
data/training/Actor_26/26_01_01_01_turn_happy.wav,happy
data/training/Actor_26/26_01_01_01_near_happy.wav,happy
data/training/Actor_26/26_01_01_01_numb_happy.wav,happy
data/training/Actor_26/26_01_01_01_pick_happy.wav,happy
data/training/Actor_26/26_01_01_01_rough_happy.wav,happy
data/training/Actor_26/26_01_01_01_whip_happy.wav,happy
data/training/Actor_26/26_01_01_01_peg_happy.wav,happy
data/training/Actor_26/26_01_01_01_which_happy.wav,happy
data/training/Actor_26/26_01_01_01_match_happy.wav,happy
data/training/Actor_26/26_01_01_01_thin_happy.wav,happy
data/training/Actor_26/26_01_01_01_knock_happy.wav,happy
